"","age","marital_status","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"1806",62,"Divorced",0,0,0,17,"(F2)","arrest case no charge",0,434
"1807",62,"Divorced",0,0,0,17,"(F2)","arrest case no charge",0,139
"1808",62,"Divorced",0,0,0,17,"(F2)","arrest case no charge",0,270
"1809",62,"Divorced",0,0,0,17,"(F2)","arrest case no charge",0,317
"1810",62,"Divorced",0,0,0,17,"(F2)","arrest case no charge",0,44
"1811",62,"Divorced",0,0,0,17,"(F2)","arrest case no charge",0,829
"1812",27,"Single",0,1,0,10,"(F3)","Driving While License Revoked",1,1485
"1813",31,"Single",0,0,0,9,"(F3)","Driving While License Revoked",0,1497
"1814",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,3847
"1815",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,33
"1816",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,618
"1817",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,525
"1818",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,293
"1819",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,116
"1820",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,81
"1821",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,1749
"1822",48,"Single",0,0,0,10,"(F3)","Burglary Conveyance Unoccup",0,539
"1823",55,"Single",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,76
"1824",55,"Significant Other",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,76
"1825",55,"Single",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,1369
"1826",55,"Significant Other",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,1369
"1827",55,"Single",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,133
"1828",55,"Significant Other",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,133
"1829",55,"Single",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,85
"1830",55,"Significant Other",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,85
"1831",55,"Single",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,211
"1832",55,"Significant Other",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,211
"1833",55,"Single",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,264
"1834",55,"Significant Other",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,264
"1835",55,"Single",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,491
"1836",55,"Significant Other",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,491
"1837",55,"Single",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,161
"1838",55,"Significant Other",0,0,0,5,"(F3)","Felony Battery w/Prior Convict",1,161
"1839",25,"Single",1,0,0,8,"(F2)","Agg Battery Grt/Bod/Harm",0,1140
"1840",25,"Single",1,0,0,8,"(F2)","Agg Battery Grt/Bod/Harm",0,3
"1841",51,"Single",0,0,0,11,"(M1)","Petit Theft $100- $300",1,3434
"1842",51,"Single",0,0,0,11,"(M1)","Petit Theft $100- $300",1,561
"1843",51,"Single",0,0,0,11,"(M1)","Petit Theft $100- $300",1,97
"1844",51,"Single",0,0,0,11,"(M1)","Petit Theft $100- $300",1,55
"1845",51,"Single",0,0,0,11,"(M1)","Petit Theft $100- $300",1,210
"1846",51,"Single",0,0,0,11,"(M1)","Petit Theft $100- $300",1,122
"1847",51,"Single",0,0,0,11,"(M1)","Petit Theft $100- $300",1,1655
"1848",51,"Single",0,0,0,11,"(M1)","Petit Theft $100- $300",1,130
"1849",32,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",0,1709
"1850",39,"Single",0,0,0,8,"(F1)","Lewd or Lascivious Molestation",0,1186
"1851",25,"Single",0,0,0,9,"(M1)","Battery",0,1660
"1852",29,"Single",0,0,0,1,"(F3)","arrest case no charge",0,245
"1853",52,"Single",0,0,0,4,"(M1)","Battery",0,223
"1854",52,"Single",0,0,0,4,"(M1)","Battery",0,807
"1855",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,150
"1856",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,21
"1857",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,383
"1858",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,1293
"1859",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,1019
"1860",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,486
"1861",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,1005
"1862",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,169
"1863",53,"Single",0,0,0,14,"(F3)","Grand Theft in the 3rd Degree",1,128
"1864",30,"Single",0,0,0,9,"(F2)","Poss of Firearm by Convic Felo",1,1399
"1865",30,"Single",0,0,0,9,"(F2)","Poss of Firearm by Convic Felo",1,1019
"1866",27,"Single",0,0,0,2,"(F3)","Tampering With Physical Evidence",1,139
"1867",30,"Single",4,0,0,12,"(F3)","Possession of Cocaine",1,531
"1868",30,"Single",4,0,0,12,"(F3)","Possession of Cocaine",1,805
"1869",30,"Single",4,0,0,12,"(F3)","Possession of Cocaine",1,1714
"1870",27,"Single",0,0,1,13,"(M1)","Resist/Obstruct W/O Violence",1,1546
"1871",27,"Single",0,0,1,13,"(M1)","Resist/Obstruct W/O Violence",1,150
"1872",41,"Single",2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,500
"1873",41,"Single",2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,147
"1874",41,"Single",2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,104
"1875",41,"Single",2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,468
"1876",41,"Single",2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,564
"1877",41,"Single",2,0,0,16,"(F3)","Grand Theft in the 3rd Degree",1,427
"1878",35,"Single",0,4,17,12,"(F2)","Poss Cocaine/Intent To Del/Sel",0,2527
"1879",54,"Widowed",0,0,0,15,"(F3)","arrest case no charge",0,360
"1880",54,"Widowed",0,0,0,15,"(F3)","arrest case no charge",0,274
"1881",54,"Widowed",0,0,0,15,"(F3)","arrest case no charge",0,109
"1882",54,"Widowed",0,0,0,15,"(F3)","arrest case no charge",0,2173
"1883",54,"Widowed",0,0,0,15,"(F3)","arrest case no charge",0,106
"1884",54,"Widowed",0,0,0,15,"(F3)","arrest case no charge",0,211
"1885",54,"Widowed",0,0,0,15,"(F3)","arrest case no charge",0,143
"1886",54,"Widowed",0,0,0,15,"(F3)","arrest case no charge",0,0
"1887",23,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,530
"1888",26,"Single",0,0,0,6,"(F3)","Possession of Cannabis",1,0
"1889",26,"Single",0,0,0,6,"(F3)","Possession of Cannabis",1,185
"1890",30,"Single",0,0,0,9,"(F3)","Possession of Cocaine",1,468
"1891",30,"Single",0,0,0,9,"(F3)","Possession of Cocaine",1,615
"1892",30,"Single",0,0,0,9,"(F3)","Possession of Cocaine",1,569
"1893",56,"Widowed",0,0,0,5,"(F3)","arrest case no charge",1,225
"1894",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,335
"1895",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,445
"1896",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,1888
"1897",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,91
"1898",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,73
"1899",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,1331
"1900",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,0
"1901",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,203
"1902",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,9
"1903",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,345
"1904",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,421
"1905",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,344
"1906",56,"Single",0,0,0,31,"(F3)","Possession of Cocaine",1,122
"1907",39,"Single",0,0,1,6,"(M2)","Disorderly Conduct",1,463
"1908",25,"Single",0,0,0,5,"(F3)","Possession of Oxycodone",1,226
"1909",25,"Single",0,0,0,5,"(F3)","Possession of Oxycodone",1,125
"1910",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,1756
"1911",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,559
"1912",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,274
"1913",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,122
"1914",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,217
"1915",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,336
"1916",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,284
"1917",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,560
"1918",57,"Single",0,0,0,16,"(F3)","Grand Theft in the 3rd Degree",0,223
"1919",50,"Divorced",0,0,0,4,"(F3)","Crim Use of Personal ID Info",1,1513
"1920",58,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,27
"1921",47,"Single",0,0,0,17,"(F2)","Agg Battery Grt/Bod/Harm",0,75
"1922",47,"Single",0,0,0,17,"(F2)","Agg Battery Grt/Bod/Harm",0,297
"1923",47,"Single",0,0,0,17,"(F2)","Agg Battery Grt/Bod/Harm",0,619
"1924",47,"Single",0,0,0,17,"(F2)","Agg Battery Grt/Bod/Harm",0,500
"1925",47,"Single",0,0,0,17,"(F2)","Agg Battery Grt/Bod/Harm",0,487
"1926",47,"Single",0,0,0,17,"(F2)","Agg Battery Grt/Bod/Harm",0,142
"1927",28,"Single",0,0,0,1,"(F3)","arrest case no charge",1,1464
"1929",49,"Single",0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",1,192
"1930",49,"Single",0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",1,183
"1931",49,"Single",0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",1,271
"1932",49,"Single",0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",1,72
"1933",49,"Single",0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",1,1056
"1934",49,"Single",0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",1,525
"1935",20,"Single",0,0,0,0,"(F3)","Robbery Sudd Snatch No Weapon",1,1863
"1936",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,0
"1937",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,108
"1938",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,376
"1939",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,245
"1940",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,44
"1941",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,167
"1942",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,259
"1943",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,317
"1944",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,57
"1945",47,"Single",0,0,0,18,"(F3)","arrest case no charge",0,585
"1946",60,"Single",0,0,0,19,"(F3)","Possession of Cocaine",1,844
"1947",60,"Single",0,0,0,19,"(F3)","Possession of Cocaine",1,140
"1948",60,"Single",0,0,0,19,"(F3)","Possession of Cocaine",1,317
"1949",60,"Single",0,0,0,19,"(F3)","Possession of Cocaine",1,154
"1950",60,"Single",0,0,0,19,"(F3)","Possession of Cocaine",1,2231
"1951",60,"Single",0,0,0,19,"(F3)","Possession of Cocaine",1,149
"1952",60,"Single",0,0,0,19,"(F3)","Possession of Cocaine",1,175
"1953",21,"Single",5,1,0,6,"(F3)","arrest case no charge",0,1560
"1954",34,"Single",0,0,0,27,"(F3)","Felony Petit Theft",1,249
"1955",34,"Single",0,0,0,27,"(F3)","Felony Petit Theft",1,223
"1956",34,"Single",0,0,0,27,"(F3)","Felony Petit Theft",1,220
"1957",34,"Single",0,0,0,27,"(F3)","Felony Petit Theft",1,61
"1958",34,"Single",0,0,0,27,"(F3)","Felony Petit Theft",1,44
"1959",26,"Single",0,0,0,3,"(F3)","Possession of Cocaine",1,1399
"1960",43,"Single",0,0,0,18,"(F3)","arrest case no charge",1,186
"1961",43,"Single",0,0,0,18,"(F3)","arrest case no charge",1,232
"1962",43,"Single",0,0,0,18,"(F3)","arrest case no charge",1,395
"1963",43,"Single",0,0,0,18,"(F3)","arrest case no charge",1,181
"1964",43,"Single",0,0,0,18,"(F3)","arrest case no charge",1,451
"1965",40,"Single",0,0,0,0,"(F3)","Felony DUI (level 3)",0,1588
"1966",22,"Single",0,0,0,2,"(F2)","Robbery / No Weapon",0,764
"1967",38,"Single",0,0,0,0,"(M1)","Extradition/Defendants",1,0
"1968",29,"Single",0,0,0,5,"(F3)","Resist Officer w/Violence",0,318
"1969",38,"Single",1,1,0,9,"(F3)","Possession of Cocaine",1,4559
"1970",38,"Single",1,1,0,9,"(F3)","Possession of Cocaine",1,1632
"1971",38,"Single",1,1,0,9,"(F3)","Possession of Cocaine",1,247
"1972",38,"Single",1,1,0,9,"(F3)","Possession of Cocaine",1,1112
"1973",25,"Single",1,1,0,2,"(F3)","Possession Of Methamphetamine",1,0
"1974",37,"Single",1,8,5,23,"(F2)","Deliver Cocaine",1,624
"1975",37,"Single",1,8,5,23,"(F2)","Deliver Cocaine",1,699
"1976",37,"Single",1,8,5,23,"(F2)","Deliver Cocaine",1,527
"1977",37,"Single",1,8,5,23,"(F2)","Deliver Cocaine",1,436
"1978",66,"Single",0,0,0,33,"(F3)","Crimin Mischief Damage $1000+",1,651
"1979",66,"Single",0,0,0,33,"(F3)","Crimin Mischief Damage $1000+",1,1149
"1980",66,"Single",0,0,0,33,"(F3)","Crimin Mischief Damage $1000+",1,486
"1981",66,"Single",0,0,0,33,"(F3)","Crimin Mischief Damage $1000+",1,298
"1982",66,"Single",0,0,0,33,"(F3)","Crimin Mischief Damage $1000+",1,1094
"1983",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,441
"1984",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,826
"1985",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,535
"1986",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,301
"1987",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,101
"1988",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,191
"1989",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,1122
"1990",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,2229
"1991",55,"Separated",0,0,0,21,"(F3)","Felony Battery w/Prior Convict",1,1224
"1992",34,"Single",0,0,0,14,"(F3)","Tampering With Physical Evidence",0,49
"1993",34,"Single",0,0,0,14,"(F3)","Tampering With Physical Evidence",0,624
"1994",34,"Single",0,0,0,14,"(F3)","Tampering With Physical Evidence",0,600
"1995",34,"Single",0,0,0,14,"(F3)","Tampering With Physical Evidence",0,116
"1996",34,"Single",0,0,0,14,"(F3)","Tampering With Physical Evidence",0,704
"1997",41,"Significant Other",2,0,0,6,"(F3)","Felony Battery w/Prior Convict",1,927
"1998",41,"Significant Other",2,0,0,6,"(F3)","Felony Battery w/Prior Convict",1,301
"1999",41,"Significant Other",2,0,0,6,"(F3)","Felony Battery w/Prior Convict",1,816
"2000",60,"Separated",0,0,0,9,"(F3)","arrest case no charge",0,650
"2001",25,"Single",0,0,0,3,"(F3)","Possession Burglary Tools",0,270
"2002",58,"Single",0,0,0,2,"(F3)","arrest case no charge",0,639
"2003",58,"Single",0,0,0,2,"(F3)","arrest case no charge",0,1476
"2004",31,"Single",0,0,0,4,"(F2)","arrest case no charge",0,731
"2005",31,"Single",0,0,0,4,"(F2)","arrest case no charge",0,534
"2006",24,"Single",0,1,0,3,"(F3)","Poss3,4 Methylenedioxymethcath",1,200
"2007",24,"Single",0,1,0,3,"(F3)","Poss3,4 Methylenedioxymethcath",1,1548
"2008",24,"Single",0,1,0,3,"(F3)","Poss3,4 Methylenedioxymethcath",1,807
"2009",29,"Single",0,0,0,1,"(F3)","Felony Petit Theft",0,267
"2010",44,"Single",0,0,0,9,"(F3)","Grand Theft in the 3rd Degree",0,26
"2011",44,"Single",0,0,0,9,"(F3)","Grand Theft in the 3rd Degree",0,497
"2012",44,"Single",0,0,0,9,"(F3)","Grand Theft in the 3rd Degree",0,230
"2013",44,"Single",0,0,0,9,"(F3)","Grand Theft in the 3rd Degree",0,1032
"2014",44,"Single",0,0,0,9,"(F3)","Grand Theft in the 3rd Degree",0,194
"2015",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,377
"2016",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,821
"2017",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,275
"2018",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,25
"2019",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,111
"2020",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,1688
"2021",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,80
"2022",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,145
"2023",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,245
"2024",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,494
"2025",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,30
"2026",54,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,293
"2027",39,"Married",0,0,0,1,"(F3)","arrest case no charge",1,1392
"2028",56,"Single",0,0,0,0,NA,NA,0,0
"2029",36,"Separated",0,0,0,3,"(M1)","Battery",0,451
"2030",36,"Separated",0,0,0,3,"(M1)","Battery",0,366
"2031",27,"Single",0,0,0,1,"(F3)","Burglary Conveyance Unoccup",0,1463
"2033",53,"Significant Other",0,0,0,3,"(MO3)","Alcoholic Beverage Violation-FL",0,111
"2034",53,"Significant Other",0,0,0,3,"(MO3)","Alcoholic Beverage Violation-FL",0,849
"2035",53,"Significant Other",0,0,0,3,"(MO3)","Alcoholic Beverage Violation-FL",0,168
"2036",53,"Significant Other",0,0,0,3,"(MO3)","Alcoholic Beverage Violation-FL",0,287
"2037",53,"Significant Other",0,0,0,3,"(MO3)","Alcoholic Beverage Violation-FL",0,462
"2038",53,"Significant Other",0,0,0,3,"(MO3)","Alcoholic Beverage Violation-FL",0,146
"2039",53,"Significant Other",0,0,0,3,"(MO3)","Alcoholic Beverage Violation-FL",0,375
"2040",53,"Significant Other",0,0,0,3,"(MO3)","Alcoholic Beverage Violation-FL",0,650
"2041",20,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,1520
"2042",45,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,389
"2043",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,2131
"2044",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,596
"2045",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,13
"2046",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,1606
"2047",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,526
"2048",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,77
"2049",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,55
"2050",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,93
"2051",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,203
"2052",57,"Single",0,0,0,28,"(F3)","Possession of Cocaine",1,43
"2053",56,"Single",0,0,0,8,"(F3)","arrest case no charge",0,181
"2054",56,"Single",0,0,0,8,"(F3)","arrest case no charge",0,510
"2055",56,"Single",0,0,0,8,"(F3)","arrest case no charge",0,4305
"2056",56,"Single",0,0,0,8,"(F3)","arrest case no charge",0,260
"2057",56,"Single",0,0,0,8,"(F3)","arrest case no charge",0,263
"2058",56,"Single",0,0,0,8,"(F3)","arrest case no charge",0,36
"2059",56,"Single",0,0,0,8,"(F3)","arrest case no charge",0,869
"2060",56,"Single",0,0,0,8,"(F3)","arrest case no charge",0,216
"2061",20,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",0,1356
"2062",43,"Single",0,0,0,3,"(F2)","Burglary Dwelling Occupied",0,1272
"2063",43,"Single",0,0,0,3,"(F2)","Burglary Dwelling Occupied",0,220
"2064",43,"Single",0,0,0,3,"(F2)","Burglary Dwelling Occupied",0,1828
"2065",43,"Single",0,0,0,3,"(F2)","Burglary Dwelling Occupied",0,349
"2066",29,"Single",0,1,0,17,"(F3)","Driving While License Revoked",1,1793
"2067",29,"Single",0,1,0,17,"(F3)","Driving While License Revoked",1,36
"2068",25,"Single",0,0,0,4,"(F2)","Robbery / No Weapon",0,143
"2069",38,"Single",2,0,0,10,"(F3)","arrest case no charge",0,706
"2070",38,"Single",2,0,0,10,"(F3)","arrest case no charge",0,1644
"2071",38,"Single",2,0,0,10,"(F3)","arrest case no charge",0,676
"2072",38,"Single",2,0,0,10,"(F3)","arrest case no charge",0,3327
"2073",30,"Married",1,0,0,5,"(F3)","Aggravated Assault W/dead Weap",1,418
"2074",30,"Single",1,0,0,5,"(F3)","Aggravated Assault W/dead Weap",1,418
"2075",30,"Married",1,0,0,5,"(F3)","Aggravated Assault W/dead Weap",1,2154
"2076",30,"Single",1,0,0,5,"(F3)","Aggravated Assault W/dead Weap",1,2154
"2077",27,"Single",0,0,0,3,"(F3)","Possession of Cocaine",1,1281
"2078",23,"Single",0,0,0,3,"(F3)","Aggravated Assault W/Dead Weap",0,1525
"2079",37,"Single",0,0,0,16,"(F3)","arrest case no charge",1,1359
"2080",37,"Single",0,0,0,16,"(F3)","arrest case no charge",1,403
"2081",27,"Single",1,2,0,11,"(F2)","Deliver Cocaine",0,477
"2082",64,"Single",0,0,0,13,"(M1)","Possession of Cocaine",0,91
"2083",64,"Single",0,0,0,13,"(M1)","Possession of Cocaine",0,539
"2084",20,"Single",2,0,0,2,"(F3)","Grand Theft in the 3rd Degree",1,1506
"2085",34,"Single",0,0,0,9,"(MO3)","arrest case no charge",1,552
"2086",36,"Single",0,0,0,10,"(MO3)","Aggress/Panhandle/Beg/Solict",1,561
"2087",22,"Single",1,0,0,12,"(F3)","Possession of Cocaine",1,1413
"2088",23,"Single",0,0,0,3,"(F3)","Grand Theft in the 3rd Degree",0,1751
"2089",33,"Single",0,0,0,6,"(M1)","Battery",0,143
"2090",27,"Single",0,0,0,11,"(M1)","arrest case no charge",1,808
"2091",27,"Single",0,0,0,11,"(M1)","arrest case no charge",1,210
"2092",35,"Single",0,0,0,10,"(M1)","Viol Prot Injunc Repeat Viol",1,1436
"2093",35,"Single",0,0,0,10,"(M1)","Viol Prot Injunc Repeat Viol",1,284
"2094",35,"Single",0,0,0,10,"(M1)","Viol Prot Injunc Repeat Viol",1,351
"2095",27,"Single",0,0,0,7,"(F2)","Aggrav Battery w/Deadly Weapon",0,1856
"2096",34,"Single",0,0,0,1,"(M1)","Unlaw Use False Name/Identity",0,312
"2097",34,"Single",0,0,0,1,"(M1)","Unlaw Use False Name/Identity",0,640
"2098",33,"Single",0,0,0,7,"(F3)","Felony Battery (Dom Strang)",1,636
"2099",30,"Single",0,0,0,0,"(M1)","Battery",0,1101
"2100",23,"Single",0,0,0,3,"(F3)","arrest case no charge",1,1560
"2101",21,"Single",0,1,0,6,"(F2)","arrest case no charge",0,2038
"2102",26,"Single",0,0,0,7,"(F1)","Burgl Dwel/Struct/Convey Armed",0,212
"2103",24,"Single",0,0,0,6,"(F2)","Deliver Cocaine",1,113
"2104",24,"Single",0,0,0,6,"(F2)","Deliver Cocaine",1,384
"2105",33,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,684
"2106",33,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,403
"2107",33,"Single",0,0,0,4,"(F3)","Possession of Cocaine",0,1686
"2108",23,"Single",0,3,1,6,"(F3)","Burglary Conveyance Unoccup",1,531
"2109",23,"Single",0,3,1,6,"(F3)","Burglary Conveyance Unoccup",1,480
"2110",22,"Single",1,1,0,4,"(F3)","Grand Theft in the 3rd Degree",0,391
"2111",33,"Single",0,0,0,19,"(F3)","arrest case no charge",1,1940
"2112",28,"Single",0,0,0,4,"(F7)","Burglary Structure Assault/Batt",0,1311
"2113",27,"Single",0,0,0,10,"(F2)","arrest case no charge",1,1660
"2114",27,"Single",0,0,0,10,"(F2)","arrest case no charge",1,175
"2115",26,"Single",1,0,0,3,"(F3)","Felony Battery w/Prior Convict",1,1525
"2116",24,"Single",1,0,0,2,"(M2)","Prostitution/Lewd Act Assignation",1,1924
"2117",23,"Single",0,0,1,2,"(M1)","Battery",1,328
